street,quarter,Census name,male sick,female sick,male dead,female dead,street index,start date,end date
Nygade,Nyboder,Nygade,0,0,0,0,12,21-08-1853,27-08-1853
Nygade,Nyboder,Nygade,1,2,1,2,12,24-07-1853,30-07-1853
Nygade,Nyboder,Nygade,0,0,0,0,12,25-09-1853,01-10-1853
Nygade,Nyboder,Nygade,0,0,0,0,12,26-06-1853,02-07-1853
Nygade,Nyboder,Nygade,0,0,0,0,12,28-08-1853,03-09-1853
Nygade,Nyboder,Nygade,0,2,0,1,12,31-07-1853,06-08-1853
Nygade,Nyboder,Nygade,0,0,0,0,12,03-07-1853,09-07-1853
Nyhavn BS,St. Annae Oester,Nyhavn,1,0,0,0,50,03-07-1853,09-07-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,12-06-1853,18-06-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,19-06-1853,25-06-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,26-06-1853,02-07-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,10-07-1853,16-07-1853
Nyhavn BS,St. Annae Oester,Nyhavn,3,1,2,0,50,17-07-1853,23-07-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,5,0,3,50,24-07-1853,30-07-1853
Nyhavn BS,St. Annae Oester,Nyhavn,1,2,0,1,50,31-07-1853,06-08-1853
Nyhavn BS,St. Annae Oester,Nyhavn,2,0,1,0,50,07-08-1853,13-08-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,3,0,1,50,14-08-1853,20-08-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,21-08-1853,27-08-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,28-08-1853,03-09-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,04-09-1853,10-09-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,11-09-1853,17-09-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,18-09-1853,24-09-1853
Nyhavn BS,St. Annae Oester,Nyhavn,0,0,0,0,50,25-09-1853,01-10-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,03-07-1853,09-07-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,12-06-1853,18-06-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,19-06-1853,25-06-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,26-06-1853,02-07-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,3,8,1,6,150,10-07-1853,16-07-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,8,28,7,13,150,17-07-1853,23-07-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,2,0,0,150,24-07-1853,30-07-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,31-07-1853,06-08-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,07-08-1853,13-08-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,14-08-1853,20-08-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,21-08-1853,27-08-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,28-08-1853,03-09-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,04-09-1853,10-09-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,11-09-1853,17-09-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,18-09-1853,24-09-1853
Nyhavn Charlottenb Side,Oester,Nyhavn,0,0,0,0,150,25-09-1853,01-10-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,04-09-1853,10-09-1853
Nyøstergade,Nyboder,Ny Østergade,0,1,0,1,1,07-08-1853,13-08-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,10-07-1853,16-07-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,11-09-1853,17-09-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,12-06-1853,18-06-1853
Nyøstergade,Nyboder,Ny Østergade,1,1,0,0,1,14-08-1853,20-08-1853
Nyøstergade,Nyboder,Ny Østergade,1,0,1,0,1,17-07-1853,23-07-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,18-09-1853,24-09-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,19-06-1853,25-06-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,21-08-1853,27-08-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,24-07-1853,30-07-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,25-09-1853,01-10-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,26-06-1853,02-07-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,28-08-1853,03-09-1853
Nyøstergade,Nyboder,Ny Østergade,1,0,0,0,1,31-07-1853,06-08-1853
Nyøstergade,Nyboder,Ny Østergade,0,0,0,0,1,03-07-1853,09-07-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,12-06-1853,18-06-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,19-06-1853,25-06-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,26-06-1853,02-07-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,10-07-1853,16-07-1853
Nørregade,Klaedebo,Nørregade,0,1,0,1,173,17-07-1853,23-07-1853
Nørregade,Klaedebo,Nørregade,1,0,1,0,173,24-07-1853,30-07-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,31-07-1853,06-08-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,07-08-1853,13-08-1853
Nørregade,Klaedebo,Nørregade,1,0,0,0,173,14-08-1853,20-08-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,21-08-1853,27-08-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,28-08-1853,03-09-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,04-09-1853,10-09-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,11-09-1853,17-09-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,18-09-1853,24-09-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,25-09-1853,01-10-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,12-06-1853,18-06-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,19-06-1853,25-06-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,26-06-1853,02-07-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,10-07-1853,16-07-1853
Nørregade,Noerre,Nørregade,2,0,2,0,177,17-07-1853,23-07-1853
Nørregade,Noerre,Nørregade,1,0,1,0,177,24-07-1853,30-07-1853
Nørregade,Noerre,Nørregade,0,2,0,0,177,31-07-1853,06-08-1853
Nørregade,Noerre,Nørregade,0,1,0,1,177,07-08-1853,13-08-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,14-08-1853,20-08-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,21-08-1853,27-08-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,28-08-1853,03-09-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,04-09-1853,10-09-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,11-09-1853,17-09-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,18-09-1853,24-09-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,25-09-1853,01-10-1853
Nørregade,Klaedebo,Nørregade,0,0,0,0,173,03-07-1853,09-07-1853
Nørregade,Noerre,Nørregade,0,0,0,0,177,03-07-1853,09-07-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,12-06-1853,18-06-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,19-06-1853,25-06-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,26-06-1853,02-07-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,10-07-1853,16-07-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,1,0,0,174,17-07-1853,23-07-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,24-07-1853,30-07-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,1,3,1,2,174,31-07-1853,06-08-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,1,0,1,174,07-08-1853,13-08-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,14-08-1853,20-08-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,1,0,0,0,174,21-08-1853,27-08-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,28-08-1853,03-09-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,04-09-1853,10-09-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,11-09-1853,17-09-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,18-09-1853,24-09-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,25-09-1853,01-10-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,12-06-1853,18-06-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,19-06-1853,25-06-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,26-06-1853,02-07-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,1,0,1,175,10-07-1853,16-07-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,2,0,1,175,17-07-1853,23-07-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,6,0,4,175,24-07-1853,30-07-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,1,0,0,175,31-07-1853,06-08-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,1,1,1,1,175,07-08-1853,13-08-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,14-08-1853,20-08-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,1,0,1,0,175,21-08-1853,27-08-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,28-08-1853,03-09-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,04-09-1853,10-09-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,11-09-1853,17-09-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,18-09-1853,24-09-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,0,0,0,0,175,25-09-1853,01-10-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,12-06-1853,18-06-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,19-06-1853,25-06-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,2,0,1,97,26-06-1853,02-07-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,2,0,1,0,97,10-07-1853,16-07-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,1,0,0,97,17-07-1853,23-07-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,24-07-1853,30-07-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,31-07-1853,06-08-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,07-08-1853,13-08-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,14-08-1853,20-08-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,21-08-1853,27-08-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,28-08-1853,03-09-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,04-09-1853,10-09-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,11-09-1853,17-09-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,18-09-1853,24-09-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,0,0,0,97,25-09-1853,01-10-1853
Nørrevold,Klaedebo,Nørrevold og Nørrevoldgade,0,0,0,0,174,03-07-1853,09-07-1853
Nørrevold,Noerre,Nørrevold og Nørrevoldgade,1,0,0,0,175,03-07-1853,09-07-1853
Nørrevold,Rosenborg,Nørrevold og Nørrevoldgade,0,1,0,1,97,03-07-1853,09-07-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,12-06-1853,18-06-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,19-06-1853,25-06-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,26-06-1853,02-07-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,10-07-1853,16-07-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,1,2,1,2,71,17-07-1853,23-07-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,4,4,2,2,71,24-07-1853,30-07-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,1,2,1,0,71,31-07-1853,06-08-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,1,0,1,0,71,07-08-1853,13-08-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,14-08-1853,20-08-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,21-08-1853,27-08-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,28-08-1853,03-09-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,04-09-1853,10-09-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,11-09-1853,17-09-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,18-09-1853,24-09-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,25-09-1853,01-10-1853
Overgaden neden Vandet,Christianshavn,Overgaden neden Vandet,0,0,0,0,71,03-07-1853,09-07-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,12-06-1853,18-06-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,19-06-1853,25-06-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,26-06-1853,02-07-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,6,6,4,5,72,10-07-1853,16-07-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,5,10,4,8,72,17-07-1853,23-07-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,8,7,5,4,72,24-07-1853,30-07-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,6,6,2,5,72,31-07-1853,06-08-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,1,1,0,0,72,07-08-1853,13-08-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,1,0,1,0,72,14-08-1853,20-08-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,1,0,1,72,21-08-1853,27-08-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,28-08-1853,03-09-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,04-09-1853,10-09-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,11-09-1853,17-09-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,18-09-1853,24-09-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,0,0,0,72,25-09-1853,01-10-1853
Overgaden oven Vandet,Christianshavn,Overgaden over Vandet,0,3,0,1,72,03-07-1853,09-07-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,0,0,0,107,12-06-1853,18-06-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,0,0,0,107,19-06-1853,25-06-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,0,0,0,107,26-06-1853,02-07-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,8,3,6,2,107,10-07-1853,16-07-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,5,9,2,4,107,17-07-1853,23-07-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,20,0,16,11,107,24-07-1853,30-07-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,12,12,7,6,107,31-07-1853,06-08-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,6,2,3,1,107,07-08-1853,13-08-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,3,0,0,107,14-08-1853,20-08-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,2,0,1,0,107,21-08-1853,27-08-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,2,1,0,1,107,28-08-1853,03-09-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,1,0,0,0,107,04-09-1853,10-09-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,1,0,0,0,107,11-09-1853,17-09-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,1,0,1,107,18-09-1853,24-09-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,0,0,0,107,25-09-1853,01-10-1853
Peder Madsens Gang,Kjoebmager,Pedermadsensgang,0,0,0,0,107,03-07-1853,09-07-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,12-06-1853,18-06-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,19-06-1853,25-06-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,26-06-1853,02-07-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,3,1,3,1,165,10-07-1853,16-07-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,3,7,1,6,165,17-07-1853,23-07-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,3,9,1,6,165,24-07-1853,30-07-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,1,0,1,0,165,31-07-1853,06-08-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,07-08-1853,13-08-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,1,0,0,0,165,14-08-1853,20-08-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,21-08-1853,27-08-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,28-08-1853,03-09-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,04-09-1853,10-09-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,11-09-1853,17-09-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,18-09-1853,24-09-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,25-09-1853,01-10-1853
Pederhvidtfeldstræde,Klaedebo,Pederhvitfeldstræde,0,0,0,0,165,03-07-1853,09-07-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,03-07-1853,09-07-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,12-06-1853,18-06-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,19-06-1853,25-06-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,26-06-1853,02-07-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,10-07-1853,16-07-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,17-07-1853,23-07-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,4,0,3,200,24-07-1853,30-07-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,2,2,1,1,200,31-07-1853,06-08-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,3,0,2,200,07-08-1853,13-08-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,14-08-1853,20-08-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,1,0,1,0,200,21-08-1853,27-08-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,28-08-1853,03-09-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,04-09-1853,10-09-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,11-09-1853,17-09-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,18-09-1853,24-09-1853
Philosophgangen,Vester,Philosophgangen eller Vestervoldgade,0,0,0,0,200,25-09-1853,01-10-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,12-06-1853,18-06-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,19-06-1853,25-06-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,26-06-1853,02-07-1853
Pilestræde,Kjoebmager,Pilestræde,1,0,0,0,99,10-07-1853,16-07-1853
Pilestræde,Kjoebmager,Pilestræde,1,0,1,0,99,17-07-1853,23-07-1853
Pilestræde,Kjoebmager,Pilestræde,2,0,0,0,99,24-07-1853,30-07-1853
Pilestræde,Kjoebmager,Pilestræde,1,2,1,1,99,31-07-1853,06-08-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,07-08-1853,13-08-1853
Pilestræde,Kjoebmager,Pilestræde,1,3,0,0,99,14-08-1853,20-08-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,21-08-1853,27-08-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,28-08-1853,03-09-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,04-09-1853,10-09-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,11-09-1853,17-09-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,18-09-1853,24-09-1853
Pilestræde,Kjoebmager,Pilestræde,0,0,0,0,99,25-09-1853,01-10-1853
Pilestræde,Kjoebmager,Pilestræde,0,2,0,2,99,03-07-1853,09-07-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,04-09-1853,10-09-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,1,0,1,18,07-08-1853,13-08-1853
Pindsvinegade,Nyboder,Pindsvinegade,1,1,0,1,18,10-07-1853,16-07-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,11-09-1853,17-09-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,12-06-1853,18-06-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,14-08-1853,20-08-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,2,0,1,18,17-07-1853,23-07-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,18-09-1853,24-09-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,19-06-1853,25-06-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,21-08-1853,27-08-1853
Pindsvinegade,Nyboder,Pindsvinegade,1,0,0,0,18,24-07-1853,30-07-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,25-09-1853,01-10-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,26-06-1853,02-07-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,28-08-1853,03-09-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,31-07-1853,06-08-1853
Pindsvinegade,Nyboder,Pindsvinegade,0,0,0,0,18,03-07-1853,09-07-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,12-06-1853,18-06-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,19-06-1853,25-06-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,26-06-1853,02-07-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,10-07-1853,16-07-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,17-07-1853,23-07-1853
Pistolstræde,Kjoebmager,Pistolstræde,1,2,1,0,108,24-07-1853,30-07-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,1,0,0,108,31-07-1853,06-08-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,2,0,1,108,07-08-1853,13-08-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,1,0,1,108,14-08-1853,20-08-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,21-08-1853,27-08-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,2,0,0,108,28-08-1853,03-09-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,04-09-1853,10-09-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,11-09-1853,17-09-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,18-09-1853,24-09-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,25-09-1853,01-10-1853
Pistolstræde,Kjoebmager,Pistolstræde,0,0,0,0,108,03-07-1853,09-07-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,12-06-1853,18-06-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,19-06-1853,25-06-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,26-06-1853,02-07-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,1,0,1,0,114,10-07-1853,16-07-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,17-07-1853,23-07-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,24-07-1853,30-07-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,31-07-1853,06-08-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,07-08-1853,13-08-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,14-08-1853,20-08-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,1,0,1,114,21-08-1853,27-08-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,28-08-1853,03-09-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,04-09-1853,10-09-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,11-09-1853,17-09-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,18-09-1853,24-09-1853
Prammandens Gang,Kjoebmager,Prammandens Gang,0,0,0,0,114,25-09-1853,01-10-1853
